ticket,type,open_time,close_time,limit_price,market_at_cancel,hold_hours,min_gap_pts,cancel_gap_pts,near_miss_2pt,near_miss_5pt,gap_bucket,m5_touched_orig,fill_off0,net_off0,exit_off0,fill_off1,net_off1,exit_off1,fill_off2,net_off2,exit_off2,fill_off3,net_off3,exit_off3,fill_off5,net_off5,exit_off5,fill_off10,net_off10,exit_off10
72956413,buy limit,2026.02.26 01:39:04,2026.03.02 01:14:35,5113.2,5344.64,95.59,17.18,231.44,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72956393,buy limit,2026.02.26 01:38:40,2026.03.02 01:14:41,5113.2,5347.35,95.6,17.18,234.15,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72956383,buy limit,2026.02.26 01:38:24,2026.03.02 01:14:38,5113.2,5344.73,95.6,17.18,231.53,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72956314,buy limit,2026.02.26 01:37:29,2026.03.02 01:14:57,5123.35,5347.05,95.62,7.03,223.7,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72956294,buy limit,2026.02.26 01:36:55,2026.03.02 01:15:02,5123.35,5348.41,95.64,7.03,225.06,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72956250,buy limit,2026.02.26 01:36:36,2026.03.02 01:15:05,5123.35,5348.22,95.64,7.03,224.87,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72918935,buy limit,2026.02.25 16:02:59,2026.02.26 01:09:07,5138.0,5181.0,9.1,7.72,43.0,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72918910,buy limit,2026.02.25 16:02:43,2026.02.26 01:09:02,5138.0,5181.74,9.11,7.72,43.74,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72918880,buy limit,2026.02.25 16:02:23,2026.02.26 01:08:55,5138.0,5180.66,9.11,7.72,42.66,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72905459,buy limit,2026.02.25 13:21:23,2026.03.02 01:15:14,5082.5,5348.23,107.9,47.88,265.73,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72905433,buy limit,2026.02.25 13:21:06,2026.03.02 01:15:10,5082.5,5347.36,107.9,47.88,264.86,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72905232,buy limit,2026.02.25 13:19:19,2026.03.02 01:15:18,5082.5,5347.34,107.93,47.88,264.84,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72904352,buy limit,2026.02.25 13:16:00,2026.03.02 01:15:22,5102.5,5347.39,107.99,27.88,244.89,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72904283,buy limit,2026.02.25 13:15:43,2026.03.02 01:15:26,5102.5,5350.63,108.0,27.88,248.13,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72904238,buy limit,2026.02.25 13:15:23,2026.03.02 01:15:30,5102.5,5349.83,108.0,27.88,247.33,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72904027,buy limit,2026.02.25 13:14:12,2026.02.26 01:37:57,5111.8,5164.81,12.4,33.92,53.01,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72903982,buy limit,2026.02.25 13:13:52,2026.02.26 01:37:53,5111.8,5164.69,12.4,33.92,52.89,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72903953,buy limit,2026.02.25 13:13:35,2026.02.26 01:37:49,5111.8,5165.38,12.4,33.92,53.58,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72898143,buy limit,2026.02.25 12:20:24,2026.02.25 13:20:45,5103.5,5159.8,1.01,68.59,56.3,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72898013,buy limit,2026.02.25 12:19:51,2026.02.25 13:20:40,5103.5,5160.0,1.01,68.59,56.5,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72897988,buy limit,2026.02.25 12:19:29,2026.02.25 13:20:36,5103.5,5160.16,1.02,68.59,56.66,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72887248,sell limit,2026.02.25 10:14:09,2026.02.25 13:10:52,5229.5,5165.91,2.95,32.26,63.59,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72887226,sell limit,2026.02.25 10:13:46,2026.02.25 13:10:49,5229.5,5166.99,2.95,32.26,62.51,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72887195,sell limit,2026.02.25 10:13:27,2026.02.25 13:10:45,5229.5,5166.62,2.96,32.26,62.88,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72886178,buy limit,2026.02.25 09:56:43,2026.02.25 13:10:29,5157.0,5169.37,3.23,19.28,12.37,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72886157,buy limit,2026.02.25 09:56:30,2026.02.25 13:10:26,5157.0,5168.98,3.23,19.28,11.98,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72811608,buy limit,2026.02.24 16:28:44,2026.02.25 02:33:38,5103.5,5147.99,10.08,-10.3,44.49,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,19.82,tp
72811582,buy limit,2026.02.24 16:28:33,2026.02.25 02:33:46,5103.5,5148.17,10.09,-10.3,44.67,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,19.82,tp
72811555,buy limit,2026.02.24 16:28:21,2026.02.25 13:10:22,5157.0,5169.69,20.7,-63.8,12.69,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72735481,sell limit,2026.02.24 03:44:43,2026.02.25 02:34:27,5218.2,5147.39,22.83,-14.16,70.81,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72735461,sell limit,2026.02.24 03:44:13,2026.02.25 02:34:30,5218.2,5147.39,22.84,-14.16,70.81,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72735445,sell limit,2026.02.24 03:43:53,2026.02.25 02:34:34,5218.2,5147.67,22.84,-14.16,70.53,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72685691,buy limit,2026.02.23 17:06:51,2026.02.24 01:07:25,5167.0,5241.86,8.01,-18.55,74.86,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72685637,buy limit,2026.02.23 17:06:37,2026.02.24 01:07:28,5167.0,5241.77,8.01,-18.55,74.77,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72685605,buy limit,2026.02.23 17:06:20,2026.02.24 01:07:32,5167.0,5241.79,8.02,-18.55,74.79,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72670950,buy limit,2026.02.23 15:28:51,2026.02.24 01:07:36,5098.0,5241.6,9.65,43.44,143.6,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72670928,buy limit,2026.02.23 15:28:37,2026.02.24 01:07:39,5098.0,5241.58,9.65,43.44,143.58,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72670902,buy limit,2026.02.23 15:28:21,2026.02.24 01:07:42,5098.0,5241.54,9.66,43.44,143.54,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72643292,buy limit,2026.02.23 10:35:55,2026.02.23 19:02:15,5112.0,5210.96,8.44,10.08,98.96,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72643278,buy limit,2026.02.23 10:35:41,2026.02.23 19:02:13,5112.0,5211.12,8.44,10.08,99.12,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72643237,buy limit,2026.02.23 10:35:10,2026.02.23 19:02:11,5112.0,5210.95,8.45,10.08,98.95,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72590108,buy limit,2026.02.23 01:44:17,2026.02.23 08:30:24,5118.5,5155.56,6.77,-9.8,37.06,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72589951,buy limit,2026.02.23 01:43:57,2026.02.23 08:30:19,5118.5,5155.21,6.77,-9.8,36.71,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72589915,buy limit,2026.02.23 01:43:37,2026.02.23 08:30:15,5118.5,5155.88,6.78,-9.8,37.38,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72587293,buy limit,2026.02.23 01:16:19,2026.02.24 01:07:45,5048.6,5241.51,23.86,60.1,192.91,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72587123,buy limit,2026.02.23 01:15:37,2026.02.24 01:07:50,5048.6,5241.32,23.87,60.1,192.72,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72586864,buy limit,2026.02.23 01:14:56,2026.02.24 01:07:53,5048.6,5241.03,23.88,60.1,192.43,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72586614,buy limit,2026.02.23 01:13:50,2026.02.24 01:07:56,5066.3,5241.08,23.9,42.4,174.78,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72586586,buy limit,2026.02.23 01:13:28,2026.02.24 01:07:59,5066.3,5241.18,23.91,42.4,174.88,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72586469,buy limit,2026.02.23 01:12:14,2026.02.24 01:07:22,5066.3,5241.9,23.92,42.4,175.6,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72525911,buy limit,2026.02.20 13:55:38,2026.02.20 15:40:03,5000.0,5028.9,1.74,7.09,28.9,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72525895,buy limit,2026.02.20 13:55:26,2026.02.20 15:39:58,5000.0,5029.15,1.74,7.09,29.15,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72525876,buy limit,2026.02.20 13:55:07,2026.02.20 15:39:52,5000.0,5029.25,1.75,7.09,29.25,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72517876,buy limit,2026.02.20 11:41:58,2026.02.23 01:07:26,4952.0,5126.32,61.42,36.84,174.32,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72517862,buy limit,2026.02.20 11:41:31,2026.02.23 01:07:30,4952.0,5127.05,61.43,36.84,175.05,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72517850,buy limit,2026.02.20 11:41:07,2026.02.23 01:07:35,4952.0,5127.3,61.44,36.84,175.3,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72517752,buy limit,2026.02.20 11:38:26,2026.02.24 01:07:07,5094.7,5243.03,85.48,-105.86,148.33,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72517734,buy limit,2026.02.20 11:38:04,2026.02.24 01:07:04,5094.7,5241.78,85.48,-105.86,147.08,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72517720,buy limit,2026.02.20 11:37:45,2026.02.24 01:07:01,5094.7,5242.68,85.49,-105.86,147.98,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72501446,buy limit,2026.02.20 08:04:03,2026.02.20 15:15:19,4986.5,5025.97,7.19,11.39,39.47,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72501432,buy limit,2026.02.20 08:03:41,2026.02.20 15:15:14,4986.5,5025.76,7.19,11.39,39.26,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72501412,buy limit,2026.02.20 08:03:19,2026.02.20 15:15:09,4986.5,5025.79,7.2,11.39,39.29,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72426916,buy limit,2026.02.19 10:14:20,2026.02.19 16:00:18,4971.5,4996.12,5.77,2.97,24.62,False,True,2-5,False,False,,,False,,,False,,,True,19.82,tp,True,19.82,tp,True,-5.18,sl
72426908,buy limit,2026.02.19 10:14:06,2026.02.19 16:00:23,4971.5,4996.88,5.77,2.97,25.38,False,True,2-5,False,False,,,False,,,False,,,True,19.82,tp,True,19.82,tp,True,-5.18,sl
72416074,buy limit,2026.02.19 07:11:01,2026.02.19 10:21:58,4932.0,5013.78,3.18,44.95,81.78,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72416054,buy limit,2026.02.19 07:10:37,2026.02.19 10:21:56,4932.0,5013.79,3.19,44.95,81.79,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72415989,buy limit,2026.02.19 07:09:56,2026.02.19 10:21:54,4932.0,5013.85,3.2,44.95,81.85,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72372430,buy limit,2026.02.18 15:49:51,2026.02.18 19:00:28,4925.3,5001.46,3.18,3.01,76.16,False,True,2-5,False,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
72372414,buy limit,2026.02.18 15:49:33,2026.02.18 19:00:32,4925.3,5001.42,3.18,3.01,76.12,False,True,2-5,False,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
72372406,buy limit,2026.02.18 15:49:18,2026.02.18 19:00:35,4925.3,5001.46,3.19,3.01,76.16,False,True,2-5,False,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
72363579,buy limit,2026.02.18 14:20:52,2026.02.20 23:40:01,4949.0,5099.07,57.32,-42.68,150.07,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72363549,buy limit,2026.02.18 14:20:39,2026.02.20 23:39:56,4949.0,5099.97,57.32,-42.68,150.97,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72363500,buy limit,2026.02.18 14:20:24,2026.02.20 23:39:53,4949.0,5099.85,57.32,-42.68,150.85,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
72269369,sell limit,2026.02.17 13:45:36,2026.02.18 01:56:31,4953.0,4856.69,12.18,8.59,96.31,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72269359,sell limit,2026.02.17 13:45:22,2026.02.18 01:56:27,4953.0,4857.16,12.18,8.59,95.84,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72269342,sell limit,2026.02.17 13:45:09,2026.02.18 01:56:22,4953.0,4857.55,12.19,8.59,95.45,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
72162445,buy limit,2026.02.16 09:59:42,2026.02.17 02:24:32,4956.5,4977.02,16.41,12.32,20.52,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72162438,buy limit,2026.02.16 09:59:28,2026.02.17 02:24:36,4956.5,4976.93,16.42,12.32,20.43,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72162434,buy limit,2026.02.16 09:59:16,2026.02.17 02:24:29,4956.5,4977.07,16.42,12.32,20.57,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72074345,buy limit,2026.02.13 15:50:23,2026.02.13 18:57:18,4956.0,5017.26,3.12,1.52,61.26,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
72074270,buy limit,2026.02.13 15:50:02,2026.02.13 18:57:17,4956.0,5016.55,3.12,1.52,60.55,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
72074231,buy limit,2026.02.13 15:49:48,2026.02.13 18:57:16,4956.0,5016.48,3.12,1.52,60.48,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
72057968,sell limit,2026.02.13 13:14:57,2026.02.13 15:33:20,5000.0,4985.52,2.31,19.25,14.48,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72057954,sell limit,2026.02.13 13:14:41,2026.02.13 15:33:19,5000.0,4985.25,2.31,19.25,14.75,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72057915,sell limit,2026.02.13 13:14:24,2026.02.13 15:33:17,5000.0,4985.23,2.31,19.25,14.77,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72015562,buy limit,2026.02.13 06:55:39,2026.02.13 13:56:22,4933.5,4950.24,7.01,9.96,16.74,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,False,,
72015545,buy limit,2026.02.13 06:55:22,2026.02.13 13:56:20,4933.5,4950.24,7.02,9.96,16.74,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,False,,
72015535,buy limit,2026.02.13 06:55:07,2026.02.13 13:56:18,4933.5,4950.19,7.02,9.96,16.69,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,False,,
72015505,buy limit,2026.02.13 06:54:13,2026.02.13 19:35:29,4899.0,5024.3,12.69,34.49,125.3,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72015489,buy limit,2026.02.13 06:53:57,2026.02.13 19:35:27,4899.0,5024.64,12.69,34.49,125.64,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72015477,buy limit,2026.02.13 06:53:40,2026.02.13 19:35:26,4899.0,5024.64,12.7,34.49,125.64,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71847254,sell limit,2026.02.12 03:44:41,2026.02.12 16:04:21,5086.0,5070.57,12.33,5.1,15.43,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
71847231,sell limit,2026.02.12 03:44:16,2026.02.12 16:04:20,5086.0,5070.62,12.33,5.1,15.38,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
71847212,sell limit,2026.02.12 03:44:02,2026.02.12 16:04:19,5086.0,5070.63,12.34,5.1,15.37,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
71753142,buy limit,2026.02.11 12:09:30,2026.02.11 12:57:38,5026.0,5094.04,0.8,20.94,68.04,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71753138,buy limit,2026.02.11 12:09:18,2026.02.11 12:57:37,5026.0,5094.12,0.81,20.94,68.12,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71753132,buy limit,2026.02.11 12:09:06,2026.02.11 12:57:35,5026.0,5093.94,0.81,20.94,67.94,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71726221,buy limit,2026.02.11 07:01:15,2026.02.11 12:06:16,5017.5,5066.5,5.08,25.97,49.0,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71726194,buy limit,2026.02.11 07:00:59,2026.02.11 12:06:14,5017.5,5066.48,5.09,25.97,48.98,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71726150,buy limit,2026.02.11 07:00:39,2026.02.11 12:06:12,5017.5,5066.58,5.09,25.97,49.08,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71700795,buy limit,2026.02.11 01:11:25,2026.02.11 06:58:52,5011.0,5048.91,5.79,16.3,37.91,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
71700791,buy limit,2026.02.11 01:11:09,2026.02.11 06:58:49,5011.0,5048.92,5.79,16.3,37.92,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
71700782,buy limit,2026.02.11 01:10:54,2026.02.11 06:58:34,5011.0,5048.51,5.79,16.3,37.51,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
71639795,buy limit,2026.02.10 13:15:06,2026.02.10 15:08:55,5019.0,5034.75,1.9,17.99,15.75,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
71639768,buy limit,2026.02.10 13:14:41,2026.02.10 15:08:53,5019.0,5034.77,1.9,17.99,15.77,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
71639755,buy limit,2026.02.10 13:14:26,2026.02.10 15:08:51,5019.0,5034.96,1.91,17.99,15.96,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
71623202,buy limit,2026.02.10 10:16:45,2026.02.10 16:19:17,4965.0,5074.48,6.04,54.22,109.48,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71623165,buy limit,2026.02.10 10:16:30,2026.02.10 16:19:16,4965.0,5074.47,6.05,54.22,109.47,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71623155,buy limit,2026.02.10 10:16:15,2026.02.10 16:19:14,4965.0,5074.15,6.05,54.22,109.15,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71532786,sell limit,2026.02.09 15:47:22,2026.02.09 16:44:51,5042.0,5037.05,0.96,17.31,4.95,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
71532764,sell limit,2026.02.09 15:47:05,2026.02.09 16:44:50,5042.0,5036.93,0.96,17.31,5.07,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
71532738,sell limit,2026.02.09 15:46:51,2026.02.09 16:44:48,5042.0,5037.0,0.97,17.31,5.0,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
71509246,buy limit,2026.02.09 12:24:46,2026.02.09 17:59:47,4978.5,5057.61,5.58,3.66,79.11,False,True,2-5,False,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
71509231,buy limit,2026.02.09 12:24:28,2026.02.09 17:59:46,4978.5,5057.45,5.59,3.66,78.95,False,True,2-5,False,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
71509185,buy limit,2026.02.09 12:23:55,2026.02.09 17:59:44,4978.5,5057.46,5.6,3.66,78.96,False,True,2-5,False,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
71502603,buy limit,2026.02.09 11:25:54,2026.02.09 12:23:21,4996.0,5011.22,0.96,20.43,15.22,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71502595,buy limit,2026.02.09 11:25:36,2026.02.09 12:23:20,4996.0,5012.1,0.96,20.43,16.1,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71502587,buy limit,2026.02.09 11:25:22,2026.02.09 12:23:18,4996.0,5012.24,0.97,20.43,16.24,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71444390,buy limit,2026.02.09 02:25:22,2026.02.09 03:45:23,4974.5,5010.33,1.33,21.99,35.83,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71444318,buy limit,2026.02.09 02:25:03,2026.02.09 03:45:21,4974.5,5010.31,1.34,21.99,35.81,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
71444249,buy limit,2026.02.09 02:24:39,2026.02.09 03:45:19,4974.5,5009.82,1.34,12.7,35.32,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
